,Issue_id,Duplicated_issue,Title,Description
57,58.0,,"['catchup', 'release', 'useful', 'severe']","['create', 'project', 'connect', 'cvslnxtest', 'choose', 'manage', 'release', 'project', 'catchuprelease', 'force', 'resize', 'frustrate', 'change', 'manage', 'perpspective', 'option', 'automatically', 'switch', 'manage', 'perspective', 'catchuprelease', 'manage', 'perspective', 'allocate', 'catchuprelease', 'perspectives', 'plugins', 'appear', 'theyre', 'allocate', 'conclusion', 'usability', 'default', 'raise', 'question', 'need', 'perspective', 'switch', 'perspectives', 'release', 'people', 'simple', 'release', 'catchup', 'release', 'progress', 'dialog', 'cause', 'annoy', 'release', 'mutiple', 'group', 'change', 'people', 'confuse', 'switch', 'manage', 'perspective', 'catchuprelease', 'people', 'quickly', 'useful', 'concern', 'initial', 'confusion', 'option', 'default', 'advance', 'prefer', 'technology', 'kevinh', 'important', 'problems', 'prevent', 'function', 'report', 'workbench', 'make', 'alternative', 'decision', 'separate', 'desktop', 'miss', 'support', 'declare', 'default', 'connect', 'kevinm', 'try', 'workbench', 'support', 'desktop', 'supply', 'functionality']"
58,59.0,,"['connection', 'gdqqki']","['create', 'repository', 'connection', 'wizard', 'repository', 'wizard', 'finish', 'discover', 'functionality', 'explorer', 'sibling', 'navigator', 'move', 'future']"
59,60.0,,"['custom', 'vcm_ignore', 'compare']","['install', 'declipse', 'perspective', 'create', 'project', 'call', 'create', 'helloworld', 'example', 'method', 'print', 'console', 'project', 'create', 'connection', 'cvslnxtest', 'homecvs', 'connect', 'expand', 'stream', 'select', 'project', 'manage', 'release', 'catchuprelease', 'select', 'project', 'choose', 'release', 'connect', 'repository', 'repository', 'select', 'workspace', 'navigator', 'select', 'manage', 'release', 'observe', 'change', 'release', 'classpath', 'severe', 'force', 'perpetually', 'release', 'change', 'things', 'actually', 'change', 'capture', 'share', 'information', 'release', 'catchup', 'change', 'potentional', 'conflict', 'change', 'classpath', 'hide', 'catchuprelease', 'provide', 'filter', 'change', 'incoming', 'outgo', 'important', 'filter', 'overrule', 'conflict', 'resolve', 'merge', 'textually', 'eventually', 'provide', 'viewer', 'move', 'itpvcm', 'jeanmichel', 'resolve']"
60,61.0,60.0,"['vcm_meta', 'show', 'change', 'gdqtgw']","['install', 'declipse', 'perspective', 'create', 'project', 'call', 'create', 'helloworld', 'example', 'method', 'print', 'console', 'project', 'create', 'connection', 'cvslnxtest', 'homecvs', 'connect', 'expand', 'stream', 'select', 'project', 'manage', 'release', 'catchuprelease', 'select', 'project', 'choose', 'release', 'connect', 'repository', 'repository', 'select', 'workspace', 'navigator', 'select', 'manage', 'release', 'observe', 'change', 'release', 'include', 'vcmmeta', 'severe', 'force', 'release', 'addition', 'typically', 'hide', 'navigator', 'package', 'outgo', 'change', 'change', 'kevinm', 'exist', 'resource', 'write', 'present', 'doesnt', 'cvsignore', 'get', 'classfiles', 'vcmmeta', 'compare']"
61,62.0,,"['remember', 'version', 'load', 'project', 'version', 'gdqyds']","['workspace', 'project', 'version', 'project', 'version', 'content', 'share', 'cause', 'follow', 'usability', 'problems', 'determine', 'project', 'lineup', 'example', 'version', 'bracket', 'project', 'version', 'edition', 'projectfoo', 'update', 'version', 'workspace', 'track', 'version', 'load', 'stream', 'update', 'workspace', 'version', 'stream', 'content', 'original', 'content', 'issue', 'jeanmichel', 'priority', 'connect', 'people', 'expect', 'optionally', 'prompt', 'connect', 'automagically', 'set', 'share', 'prompt', 'different', 'stream', 'likely', 'advance', 'change', 'preference', 'defaultconnect']"
62,63.0,,"['location', 'project', 'workspace']","['host', 'scenarios', 'project', 'particular', 'place', 'place', 'plugins', 'typical', 'approach', 'workspace', 'plugins', 'target', 'install', 'develop', 'fragment', 'configuration', 'component', 'different', 'location', 'mandate', 'runtime', 'critical', 'selfhosting', 'location', 'delete', 'creation', 'move', 'implementation', 'jeanmichel', 'support', 'exactly', 'project', 'dialog', 'passin', 'qualify', 'location', 'project', 'description', 'create']"
63,64.0,,"['support', 'multiline', 'comment', 'gdrpqx']","['comment', 'verbose', 'actually', 'history', 'follow', 'problems', 'show', 'comment', 'comment', 'truncate', 'cariage', 'return', 'format', 'possibly', 'format', 'comment', 'context', 'option', 'browse', 'comment', 'consider', 'place', 'comment', 'jeanmichel', 'itpvcmall', 'validation', 'release', 'comment', 'truncate', 'expand', 'column', 'comment', 'kevinm', 'multiline', 'interest', 'prompt', 'single', 'people', 'multiline', 'jeanmichel', 'project', 'comment', 'multiline', 'basically', 'comment', 'eclipse']"
64,65.0,,"['wizard', 'doesnt']","['repository', 'connections', 'select', 'project', 'managemerge', 'select', 'project', 'repository', 'select', 'project', 'repository', 'notice', 'content', 'change']"
65,66.0,,"['options', 'catchup', 'release', 'gdttfb']","['options', 'context', 'catchuprelease', 'specifically', 'resource', 'navigator', 'discard', 'outgo', 'change', 'follow', 'change', 'select', 'parent', 'resource', 'choose', 'release', 'catchuprelease', 'notice', 'change', 'server', 'version', 'instead', 'navigate', 'manually', 'navigator', 'particular', 'resource', 'select', 'replace', 'stream', 'resource', 'resource', 'remain', 'resources', 'differences', 'release', 'operation', 'update', 'possible', 'solutions', 'enable', 'incoming', 'change', 'replace', 'stream', 'action', 'preference', 'strongly', 'operation', 'unopposed', 'incoming', 'change']"
66,67.0,,['isharingmanager'],"['documentation', 'update', 'mention', 'destination', 'resource', 'project', 'expect']"
67,68.0,,"['compare', 'replace', 'navigator']","['compare', 'replace', 'navigator', 'replace', 'compare', 'lose', 'action', 'contribute', 'move', 'compare', 'replace', 'appear', 'different', 'relate', 'doesnt', 'search', 'look', 'action', 'seriously', 'look', 'replace', 'doesnt', 'maintain', 'history', 'replace', 'accident', 'contribute', 'compare', 'plugin', 'easier']"
68,69.0,,"['feature', 'request', 'folders', 'project']","['provide', 'option', 'organize', 'project', 'repository', 'hierachical', 'folder', 'structure', 'presently', 'project', 'repository', 'present', 'directory', 'reason', 'project', 'break', 'folders', 'have', 'create', 'repository', 'useful', 'macroscale', 'consist', 'number', 'relate', 'project', 'different', 'options', 'organize', 'mixedmode', 'development', 'relate', 'block', 'current', 'feature', 'create', 'little', 'folder', 'development', 'repository', 'private', 'sandbox', 'project', 'current', 'solution', 'project']"
69,70.0,,"['ensure', 'removal', 'connection']","['remove', 'connection', 'explorer', 'project', 'share', 'connection', 'search', 'project', 'accept', 'proceed', 'project', 'share', 'share', 'connections', 'olivier', 'removal', 'detect', 'project', 'gracefully', 'detail', 'message', 'proceed', 'share']"
70,71.0,,"['stream', 'catchup', 'release']","['stream', 'release', 'catch', 'particularly', 'release', 'stream', 'reason', 'necessary', 'happen', 'set', 'management', 'stream', 'project', 'notification', 'release', 'stream', 'repository', 'include', 'timepriority', 'jeanmichel', 'confuse', 'context']"
71,72.0,,"['distinction', 'catchup', 'release']","['distinction', 'catchup', 'release', 'couple', 'start', 'catchup', 'catch', 'release', 'arrows', 'indicate', 'currently', 'change', 'catchuprelease', 'catchup', 'catchup', 'release', 'release', 'catchuprelease', 'viewer', 'make', 'frustrate', 'people', 'presumably', 'overlay', 'sufficiently', 'indicate', 'incomming', 'outgo', 'change', 'filter', 'change', 'viewer', 'catch', 'release', 'change', 'unlikely', 'change', 'people', 'confuse', 'understand', 'confuse', 'disable', 'think', 'operation', 'actually', 'disable', 'desire', 'direction', 'particular', 'happen', 'havent', 'release', 'catch', 'notice', 'possible', 'allow', 'initial', 'catchup', 'release', 'synchonize', 'prefer', 'catchup', 'release', 'confuse', 'watch', 'completely', 'confuse', 'honestly', 'dangerous', 'prefer', 'catchup', 'release', 'leapfrog', 'stand', 'watch', 'release', 'stream', 'instead', 'catch', 'release', 'browser', 'want', 'change', 'decide', 'number', 'change', 'significant', 'pop', 'context', 'change', 'hover', 'release', 'realize', 'catchup', 'instead', 'nanoseconds', 'wipe', 'change', 'cognitive', 'overload', 'particularly', 'people', 'dangerous', 'particularly', 'harmful', 'accidental', 'realize', 'note', 'catchup', 'catchuprelease', 'apply', 'incoming', 'change', 'conflict', 'release', 'catchuprelease', 'apply', 'outgo', 'change', 'conflict', 'impossible', 'accidently', 'release', 'theres', 'incoming', 'change', 'wipe', 'incoming', 'change', 'release', 'conflict', 'conflict', 'selection', 'warn', 'dialog', 'have', 'pop', 'say', 'overwrite', 'server', 'conflict', 'change', 'catchuprelease', 'catchup', 'release', 'operations', 'catchup', 'release', 'nonconflicting', 'change', 'whichever', 'direction', 'theres', 'conflict', 'release', 'example', 'common', 'project', 'incoming', 'change', 'outgo', 'change', 'conflict', 'select', 'project', 'catchup', 'incoming', 'change', 'compile', 'incoming', 'interact', 'select', 'project', 'release', 'release', 'outgo', 'change', 'server', 'workbench', 'change', 'refresh', 'conflict', 'notice', 'prompt', 'happen']"
72,73.0,,"['dialog', 'workspace', 'annoy', 'gdxaqu']","['multiselect', 'project', 'workspace', 'location', 'project', 'expect', 'dialog', 'beggining', 'say', 'project', 'default', 'location', 'version', 'create', 'project', 'default', 'location', 'location', 'project', 'server', 'imagine', 'annoy', 'conection', 'feature', 'plugin', 'persist', 'location', 'information', 'example', 'delete', 'project', 'point', 'location', 'default', 'option', 'change', 'want', 'annoy', 'remember', 'locations', 'prompt', 'single', 'location', 'project', 'load', 'multiple', 'locations', 'project', 'individually', 'itpvcm', 'dialog', 'specify', 'location', 'project', 'truncate', 'olivier', 'spiffy', 'upgrade', 'prompt', 'dialog', 'checbox', 'prompter', 'toggle', 'preferance', 'presentation', 'trouble', 'locate', 'project', 'make', 'choice', 'available', 'arise', 'usually', 'preference', 'default', 'prompt', 'location', 'prompt', 'project', 'especially', 'optional', 'rodrigo', 'prompt', 'start', 'move', 'prompt', 'important', 'move', 'lowpriority']"
73,74.0,,"['release', 'change', 'compare']","['release', 'compare', 'window', 'expect', 'release', 'happen', 'release', 'comment', 'attempt', 'instead', 'accept', 'merge', 'change', 'tempt', 'window', 'better', 'widgets', 'release', 'readonly', 'accidentally', 'release', 'untested', 'move', 'itpvcm', 'comment', 'intend', 'modify', 'modify', 'resource', 'choose', 'release', 'assume', 'originate', 'improve', 'steves', 'scenario', 'describe', 'comment', 'release', 'untested', 'support', 'make', 'resource', 'doesnt', 'intend', 'pattern', 'release', 'unsaved', 'change', 'release']"
74,75.0,,"['severe', 'conflict']","['report', 'conflict', 'touch', 'correspond', 'workspace', 'compare', 'reveal', 'catch', 'conflict', 'catchup', 'display', 'conflict', 'zip', 'workspace', 'helpful', 'sound', 'repeatable', 'helpful', 'jeanmichel', 'reproduce', 'workspace', 'reproduce', 'problem', 'look']"
75,76.0,,"['status', 'resources', 'stream']","['project', 'yourproject', 'resource', 'repository', 'version', 'handle', 'stream', 'handle', 'version', 'roundtrip', 'version', 'handle', 'stream']"
76,77.0,,"['expand', 'comparison', 'editor']","['compare', 'project', 'stream', 'version', 'result', 'editor', 'expand', 'option', 'quickly', 'folders', 'change', 'compare', 'framework']"
77,78.0,,"['confuse', 'repositories']","['repositories', 'useless', 'work', 'stream', 'stream', 'project', 'actually', 'stream', 'avoid', 'better', 'select', 'manage', 'project', 'properties', 'stream', 'project', 'possible', 'filter', 'project', 'actually', 'stream', 'instead', 'provide', 'expect', 'stream', 'choose', 'catchup', 'release', 'future', 'jeanmichel', 'specific', 'preference', 'repositories', 'matter', 'configure', 'refresh', 'query', 'project', 'stream', 'return', 'project', 'stream', 'determine', 'project', 'contain', 'stream', 'project', 'tag', 'stream', 'default', 'simply', 'return', 'project', 'perform', 'refresh', 'infinite', 'project', 'correctly', 'determine', 'project', 'stream', 'jeanmichel', 'release', 'little', 'filter', 'wizard', 'cancellable', 'correct', 'size']"
78,79.0,,"['release', 'update']","['outgo', 'change', 'release', 'release', 'minutes', 'update', 'freeze', 'sound', 'force', 'release', 'overwrite', 'server', 'provide', 'compare', 'expect', 'inform', 'conflict', 'explain', 'better', 'happen', 'release', 'forever', 'update', 'viewer', 'move', 'future', 'insufficient', 'look', 'performance', 'nature']"
79,80.0,,['delete'],"['delete', 'repository', 'connection', 'select', 'remove', 'connection', 'stream', 'select', 'remove', 'stream']"
80,81.0,,"['interrupt', 'release']","['platform', 'import', 'project', 'release', 'repository', 'attempt', 'cancel', 'operation', 'interrupt', 'transfer', 'interrupt', 'transfer']"
81,82.0,,"['unhelpful', 'conflict', 'folder']","['platform', 'create', 'folder', 'release', 'repository', 'conflict', 'add', 'member', 'modify', 'repository', 'catchuprelease', 'browser', 'folder', 'conflict', 'indication', 'action', 'release', 'accept', 'repository', 'renditioning']"
82,83.0,,"['cancel', 'leave', 'partial', 'result']","['platform', 'cancel', 'workspace', 'operation', 'leave', 'workspace', 'expect', 'cancel', 'entire', 'operation', 'load', 'intergrity', 'observe', 'partial', 'result', 'correctly', 'represent', 'javaterms']"
83,84.0,,"['ecorner', 'stream', 'project']","['create', 'stream', 'automatically', 'contain', 'project', 'folders', 'project', 'stream', 'resources', 'explicitly', 'release', 'stream', 'actually', 'stand', 'totally', 'confuse', 'actually', 'try', 'stream', 'stream', 'jeanmichel', 'foolproof', 'option', 'suggest', 'investigate', 'release', 'contain', 'stream', 'filter', 'appropriately', 'doesnt', 'contain', 'include', 'stream', 'worthwhile', 'directory', 'easily', 'project', 'jeanmichel', 'move', 'timepermitting', 'jeanmichel', 'itpvcmwinnt', 'confuse', 'repositories']"
84,85.0,,"['comparison', 'browser']","['repository', 'modify', 'compare', 'stream', 'resource', 'current', 'change', 'change', 'compare', 'prompt', 'change', 'package', 'change', 'duplicate', 'itpvcm', 'compare', 'content', 'compare', 'viewer', 'prompt', 'change', 'confirmation', 'create', 'follow', 'content', 'public', 'testclass', 'public', 'static', 'release', 'stream', 'delete', 'second', 'synchronize', 'stream', 'change', 'button', 'browser', 'warn', 'change', 'compare', 'stream', 'functionality', 'compare', 'move', 'comment', 'relate', 'itpvcm', 'compare', 'stream', 'content', 'prompt', 'change']"
85,86.0,,"['catchup', 'release', 'geyudk']","['catchuprelease', 'wishywashy', 'doesnt', 'distinct', 'change', 'call', 'better', 'express', 'reason', 'encourage', 'novices', 'catchier', 'weight', 'windows', 'set', 'likely', 'approve', 'possibly', 'future']"
